ID,Codigo,Link,Nombre,Descripcion/Obervaciones,Tipo,ProcedenciaOC,EsTratoDirecto,EsCompraAgil,CodigoTipo,CodigoAbreviadoTipoOC,DescripcionTipoOC,codigoEstado,Estado,codigoEstadoProveedor,EstadoProveedor,FechaCreacion,FechaEnvio,FechaSolicitudCancelacion,fechaUltimaModificacion,FechaAceptacion,FechaCancelacion,tieneItems,PromedioCalificacion,CantidadEvaluacion,MontoTotalOC,TipoMonedaOC,MontoTotalOC_PesosChilenos,Impuestos,TipoImpuesto,Descuentos,Cargos,TotalNetoOC,CodigoUnidadCompra,RutUnidadCompra,UnidadCompra,CodigoOrganismoPublico,OrganismoPublico,sector,ActividadComprador,CiudadUnidadCompra,RegionUnidadCompra,PaisUnidadCompra,CodigoSucursal,RutSucursal,Sucursal,CodigoProveedor,NombreProveedor,ActividadProveedor,ComunaProveedor,RegionProveedor,PaisProveedor,Financiamiento,PorcentajeIva,Pais,TipoDespacho,FormaPago,CodigoLicitacion,Codigo_ConvenioMarco,IDItem,codigoCategoria,Categoria,codigoProductoONU,NombreroductoGenerico,RubroN1,RubroN2,RubroN3,EspecificacionComprador,EspecificacionProveedor,cantidad,UnidadMedida,monedaItem,precioNeto,totalCargos,totalDescuentos,totalImpuestos,totalLineaNeto,Forma de Pago
48056633,2159-102-SE23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2159-102-SE23,CMP-SUMINISTRO DE LEÑA ORDEN DE COMPRA DESDE 2159-19-LP23,CMP-LICITACIÓN CONVENIO DE SUMINISTRO DE LEÑA PARA LA CALEFACCIÓN DE LAS INSTALACIONES DE LA CORPORACIÓN MUNICIPAL DE PANGUIPULLI AÑO 2023 DESDE 2159-19-LP23,SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,6,Aceptada,4,Aceptada,2023-05-03,2023-05-03,2023-05-03,2023-05-03,2023-05-04,NA,1,0,0,29214500,CLP,29214500,4664500,IVA,0,0,24550000,3154,71.016.300-6,CMP,7483,CORP MUNICIPAL DE PANGUIPULLI,Municipalidades,CMP,Panguipulli,Región de Los Ríos,CL,129850,8.692.553-2,86925532,127058,LUIS ARNOLDO VERA NAVARRO,CORRETAJE DE GANADO (FERIAS DE GANADO)| VENTA AL P,Panguipulli,Región de Los Ríos,Chile,215-22-03-003 y 215-22-03-003 y 215-22-03-003,19,CL,22,2,2159-19-LP23,NA,128367323,40101800,"Equipamiento para el acondicionamiento, distribución y filtrado de fluidos / Control de temperatura y ventilación / Piezas y accesorios para equipos de calefacción",40101803,Chimeneas de leña,"Equipamiento para el acondicionamiento, distribución y filtrado de fluidos",Control de temperatura y ventilación,Piezas y accesorios para equipos de calefacción,"ESTABLECIMIENTO Y DIRECCIÓN DE ENTREGA DE LEÑA,SALACUNA Y JARDIN QUECHUMALAL,Calle Las Palomas S/N Población Lolquellen, Panguipulli.",DISPONIBILIDAD INMEDIATA,45,Metro Cúbico,CLP,50000,0,0,0,2250000,30 dias contra la recepcion conforme de la factura
48087965,5504-90-AG23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=5504-90-AG23,COMPRA DE MATERIALES DE COMPUTACION - Funcionamiento Facultad (Vicedecanato),"CR 121701019102112 Por la compra de Materiales de Computacion Solicitado por Matias Jeria.

SE SOLICITA AL PROVEEDOR INGRESAR EL NUMERO DE OC EN LA FACTURA Y ENVIAR LOS DATOS BANCARIOS.

La entrada al Campus Juan Gómez Millas es por Las Palmeras #3425",AG,Adquisición igual o inferior a 30 UTM (Debe presentar 3 cotizaciones),Si,Si,13,AG,Compra Ágil,6,Aceptada,4,Aceptada,2023-05-08,2023-05-10,2023-05-10,2023-05-10,2023-05-11,NA,1,0,0,78009022,CLP,78009022,12455222,IVA,0,0,655538,6417,60.910.000-1,UCHILE Facultad  de Comunicación e Imagen,7251,UNIVERSIDAD DE CHILE,"Gob. Central, Universidades",EDUCACION SUPERIOR,Ñuñoa,Región Metropolitana de Santiago,Extranjero,739782,78.954.580-4,Comercial Imcotec Ltda.,1338697,Comercial Imcotec Ltda.,VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| OTROS SERVICIOS DE TELECOMUNICACIONES N.C.P.| ALQUILER DE MAQUINARIA Y EQUIPO DE CONSTRUCCION E INGENIERIA CIVIL,Santiago,Región Metropolitana de Santiago,NA,121701019102112,19,Extranjero,7,2,NA,NA,128462307,26121600,Maquinaria para generación y distribución de energía / Alambres y cables eléctricos y electrónicos / Cables eléctricos y accesorios,26121609,Cable de redes,Maquinaria para generación y distribución de energía,Alambres y cables eléctricos y electrónicos,Cables eléctricos y accesorios,"
1. Cable UTP Cat 6 300 mts	
",1. Cable UTP Cat 6 300 mts,1,Rollo,CLP,115000,0,0,NA,NA,30 dias contra la recepcion conforme de la factura
48082006,1051173-140-CM23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1051173-140-CM23,Adquisición de materiales de aseo para stock de bodega,"Contacto para coordinación del servicio: Carol Arias (carias@minsegpres.gob.cl)
Proveedor deberá aceptar orden de compra para autorizar pago.
La respectiva factura se deberá emitir una vez realizada la recepción conforme por parte del Ministerio,",CM,Proveniente de convenio marco,No,No,9,CM,Convenio Marco,6,Aceptada,4,Aceptada,2023-05-08,2023-05-10,2023-05-10,2023-05-10,2023-05-11,NA,1,461176470588235,493,687489656,CLP,687489656,109767256,IVA,0,0,5777224,1051173,60.100.003-2,Ministerio Secretaria General de la Presidencia,6949,MINISTERIO SECRETARIA GENERAL DE LA PRESIDENCIA DE LA REPUBLICA,"Gob. Central, Universidades",Gobierno Central,Santiago Centro,Región Metropolitana de Santiago,CL,27382,96.670.840-9,DIMERC S.A.,27467,DIMERC S A,"VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| ALMACENES MEDIANOS (VENTA DE ALIMENTOS); SUPERMERCADOS, MINIMARKETS| VENTA AL POR MENOR DE BEBIDAS Y LICORES (BOTILLERIAS)| VENTA AL POR MENOR DE PRODUCTOS DE CONFITERIAS, CIGARRILLOS, Y OTROS| VENTA AL POR ME",NA,NA,CL,477,19,CL,12,2,NA,2239-9-LR22,128444009,NA,NA,0,DESINFECTANTE SUPERFICIES EN AEROSOL IGENIX ANTIBACTERIAL 420 ML UNIDAD REGIÓN RM,NA,NA,NA,(1898430) DESINFECTANTE SUPERFICIES EN AEROSOL IGENIX ANTIBACTERIAL 420 ML UNIDAD REGIÓN RM,(1898430) DESINFECTANTE SUPERFICIES EN AEROSOL IGENIX ANTIBACTERIAL 420 ML UNIDAD REGIÓN RM ; Región Metropolitana de Santiago; Santiago; Moneda 1160,130,NA,CLP,1797,0,0,0,233610,30 dias contra la recepcion conforme de la factura
48061908,501-153-AG23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=501-153-AG23,IMPLEMENTOS DEPORTIVOS ESCUELA NUEVA ALDEA-SEP,"IMPLEMENTOS DEPORTIVOS ESCUELA NUEVA ALDEA RBD 4026-6, ACCIÓN: RECURSOS E INSUMOS PARA LA CREACIÓN DE AMBIENTES SEGUROS, CON CARGO A FONDOS SEP.",AG,Adquisición igual o inferior a 30 UTM (Debe presentar 3 cotizaciones),Si,Si,13,AG,Compra Ágil,6,Aceptada,4,Aceptada,2023-05-04,2023-05-05,2023-05-05,2023-05-05,2023-05-11,NA,1,368,5,1075165,CLP,1075165,171665,IVA,0,0,903500,1497,69.150.300-3,Departamento de Educación,7418,Ilustre Municipalidad de Ranquil,Municipalidades,NA,Ranquil,Región del Ñuble,Extranjero,508978,13.446.760-6,SERSYCLAU DEPORTES,1024300,CLAUDIO ANDRÉS FERNÁNDEZ CERONI,Confeccion y Venta de Articulos Deportivos,La Florida,Región Metropolitana de Santiago,NA,215-22-04-002-005-004 SEP,19,Extranjero,7,2,NA,NA,128384043,49221500,"Equipos, suministros y accesorios deportivos y recreativos / Equipos y accesorios de deportes / Accesorios para deportes",49221506,Colchonetas,"Equipos, suministros y accesorios deportivos y recreativos",Equipos y accesorios de deportes,Accesorios para deportes,COLCHONETAS INDIVIDUALES. SE ADJUNTA FOTO D ELO SOLICITADO,COLCHONETAS INDIVIDUALES.,8,Unidad,CLP,15000,0,0,NA,NA,30 dias contra la recepcion conforme de la factura
48081036,3958-129-AG23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3958-129-AG23,Compra ágil: 3958-105-COT23 INSUMOS ALIMENTICIOS CONFEDERACIÓN HELVÉTICA,"Orden de Compra codigo: 3958-129-AG23 dirigida a PABLO MAURICIO RÍOS ARELLANO
ENTREGA INMEDIATA
FONDOS SEP
",AG,Adquisición igual o inferior a 30 UTM (Debe presentar 3 cotizaciones),Si,Si,13,AG,Compra Ágil,6,Aceptada,4,Aceptada,2023-05-08,2023-05-08,2023-05-08,2023-05-08,2023-05-08,NA,1,0,0,12497975,CLP,12497975,1995475,IVA,0,250,1050000,4878,69.073.800-7,Unidad de Educacion,118625,I MUNICIPALIDAD DE NAVIDAD,Municipalidades,HOTELES| ESTACIONAMIENTO DE VEHICULOS Y PARQUIMETROS| GOBIERNO CENTRAL,Navidad,Región del Libertador General Bernardo O´Higgins,Extranjero,581677,12.616.862-4,priosaeventos,1151362,PABLO MAURICIO RÍOS ARELLANO,OTRAS ACTIVIDADES DE SERVICIOS PERSONALES N.C.P.,Navidad,Región del Libertador General Bernardo O´Higgins,NA,215.22.01.001,19,Extranjero,7,2,NA,NA,128441182,50181900,"Alimentos, bebidas y tabaco / Productos de panadería / Pan, galletas y pastelitos dulces",50181905,Galletas dulces o pastelitos,"Alimentos, bebidas y tabaco",Productos de panadería,"Pan, galletas y pastelitos dulces",Queque mármol Snack 250 gramos,SEGUN COTIZACION,20,Unidad,CLP,3000,0,0,NA,NA,30 dias contra la recepcion conforme de la factura
48093483,5067-964-AG23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=5067-964-AG23,Orden de Compra generada por invitación a compra ágil: 5067-993-COT23,"Artículos de Aseo.

Universidad de Santiago de Chile
Facultad de Química y Biología
At.: Dr. Juan Guerrero - Director DQM
Contacto: Sra. Marisol Painenao - Secretaria Departamento DQM
Celular N°: +56988140268
Correo: marisol.painenao@usach.cl
Dire",AG,Adquisición igual o inferior a 30 UTM (Debe presentar 3 cotizaciones),Si,Si,13,AG,Compra Ágil,6,Aceptada,4,Aceptada,2023-05-09,2023-05-09,2023-05-09,2023-05-09,2023-05-10,NA,1,0,0,30776256,CLP,30776256,4913856,IVA,0,0,258624,5980,60.911.000-7,Universidad de Santiago de Chile,212299,UNIVERSIDAD DE SANTIAGO DE CHILE,"Gob. Central, Universidades",Educación Superior,Estación Central,Región Metropolitana de Santiago,Extranjero,1042169,76.539.061-3,Delta Generacion Spa,1635531,DELTA GENERACION SPA,MANTENCION Y REPARACION DE EQUIPOS A DOMICILIO Y ASESORIA EMPRESARIAL,Las Condes,Región Metropolitana de Santiago,NA,65309,19,Extranjero,22,2,NA,NA,128478706,47131500,Equipos y suministros de limpieza / Suministros de limpieza / Trapos y paños de limpieza,47131502,Paños de limpieza,Equipos y suministros de limpieza,Suministros de limpieza,Trapos y paños de limpieza,Paños de sacudir 40x40,Paños de sacudir 40x40,14,Unidad,CLP,1408,0,0,NA,NA,30 dias contra la recepcion conforme de la factura
48057965,501-151-AG23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=501-151-AG23,ÚTILES ESCOLARES LICEO BIC EX PVA-SEP,"ÚTILES ESCOLARES LICEO BIC EXC PVA RBD 4025-8, ACCIÓN: GESTIONANDO RECURSOS, CON CARGO A FONDOS SEP.",AG,Adquisición igual o inferior a 30 UTM (Debe presentar 3 cotizaciones),Si,Si,13,AG,Compra Ágil,6,Aceptada,4,Aceptada,2023-05-03,2023-05-05,2023-05-05,2023-05-05,2023-05-08,NA,1,498888888888889,18,146149017,CLP,146149017,23334717,IVA,0,0,1228143,1497,69.150.300-3,Departamento de Educación,7418,Ilustre Municipalidad de Ranquil,Municipalidades,NA,Ranquil,Región del Ñuble,Extranjero,18044,77.283.950-2,BLUE MIX SPA,18770,BLUE MIX SPA,COMERCIO POR MENOR DE JUGUETES| COMERCIO DE ARTICULOS DE SUMINISTROS DE OFICINAS Y ARTICULOS DE ESCRIT,Chillán,Región del Ñuble,NA,215-22-04-002-005-002 SEP,19,Extranjero,7,2,NA,NA,128372005,14121500,Productos de papel / Papel y cartón para uso industrial / Cartón y papel para embalaje,14121503,Cartulina,Productos de papel,Papel y cartón para uso industrial,Cartón y papel para embalaje,CARTULINA 55*77 BLANCA,CARTULINA 55*77 BLANCA,50,Pliego,CLP,159,0,0,NA,NA,30 dias contra la recepcion conforme de la factura
48110928,4089-183-SE23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=4089-183-SE23,ADQUISICIÓN DE REACTIVOS QUIMICOS - UNIDAD DE LABORATORIO,"ADQUISICIÓN DE REACTIVOS QUIMICOS - UNIDAD DE LABORATORIO
PRE OBLIGACIÓN: 5/ 195
CENTRO DE COSTO: 215 22 04 003
SUB:1
SOLICITADO: ALEX HERNANDEZ",SE,"Confianza y seguridad de los proveedores, derivados de su experiencia",Si,No,8,SE,Sin emisión automática,6,Aceptada,4,Aceptada,2023-05-11,2023-05-11,2023-05-11,2023-05-11,2023-05-11,NA,1,498181818181818,11,2946789027,CLP,2946789027,470495727,IVA,0,0,24762933,5009,69.130.602-k,Departamento de Salud,120788,I MUNICIPALIDAD DE LONGAVI,Municipalidades,NA,Longaví,Región del Maule,CL,21520,79.568.850-1,VALTEK S.A.,22062,VALTEK  S.A.,FABRICACION DE OTROS PRODUCTOS QUIMICOS N.C.P.| VE,Ñuñoa,Región Metropolitana de Santiago,Chile,5/203,19,CL,7,2,NA,NA,128531337,41116100,"Equipamiento para laboratorios / Instrumentos de medida y experimentación / Kits para ensayos manuales, controles de calidad, calibradores y normativas",41116105,Reactivos o soluciones químicos,Equipamiento para laboratorios,Instrumentos de medida y experimentación,"Kits para ensayos manuales, controles de calidad, calibradores y normativas","Caldo Mueller Hinton, Tubo 16 X 125, 30 Un.",NA,1,Unidad no definida,CLP,13886,0,0,0,13886,30 dias contra la recepcion conforme de la factura
48071366,3962-483-SE23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3962-483-SE23,CANASTA DE ALIMENTOS ATENCIÓN CASO SOCIAL,ATENCIÓN CASO SOCIAL SEGÚN EXPEDIENTE Nº 55543292. CONVENIO SUMINISTRO CANASTAS DE ALIMENTOS  DESDE 3962-5-LE23,SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,6,Aceptada,4,Aceptada,2023-05-05,2023-05-05,2023-05-05,2023-05-05,2023-05-05,NA,1,485714285714286,7,5067972,CLP,5067972,809172,IVA,0,0,42588,4882,69.170.200-6,Municipalidad de Santa Barbara,118860,I MUNICIPALIDAD DE SANTA BARBARA,Municipalidades,NA,Santa Bárbara,Región del Biobío,CL,129549,5.798.273-k,La Posada,126761,JUAN JOSÉ PARRA CONTRERAS,"FABRICACION DE PAN, PRODUCTOS DE PANADERIA Y PASTE",Santa Bárbara,Región del Biobío,Chile,Municipal 05-48 (2152401007004),19,CL,12,2,3962-5-LE23,NA,128412502,50181700,"Alimentos, bebidas y tabaco / Productos de panadería / Suministros y mezclas para hacer al horno",50181709,Suministros para el horno,"Alimentos, bebidas y tabaco",Productos de panadería,Suministros y mezclas para hacer al horno,"Levadura instantánea 500 grs., marca gliripan","Levadura instantánea 500 grs, marca gloripan",1,Unidad,CLP,2600,0,0,0,2600,30 dias contra la recepcion conforme de la factura
48095081,3836-359-SE23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3836-359-SE23,DIDECO,"NECESARIO PARA MANTENCION DE 90000 KILOMETROS DE CAMIONETA MAXUS PLACA PATENTE PFXR-33 
UNIDAD DE CAMINOS, DOM
SP 136 DEL 05 DE MAYO DE 2023",SE,Reposición o complementación de accesorios compatibles con modelos ya adquiridos,Si,No,8,SE,Sin emisión automática,4,Enviada a proveedor,1,Nueva orden de compra,2023-05-09,2023-05-09,2023-05-09,2023-05-10,NA,NA,1,4,44,34832728,CLP,34832728,5561528,IVA,0,0,292712,4756,69.191.400-3,Administración,117582,Ilustre Municipalidad de Tolten,Municipalidades,GOBIERNO CENTRAL,Toltén,Región de la Araucanía,CL,168168,92.475.000-6,KAUFMANN S.A - SUC. TEMUCO,26855,KAUFMANN S A VEHICULOS MOTORIZADOS,VENTA AL POR MAYOR DE VEHICULOS AUTOMOTORES (IMPOR,Temuco,Región de la Araucanía,Chile,22.03.001,19,CL,14,2,NA,NA,128484692,40161500,"Equipamiento para el acondicionamiento, distribución y filtrado de fluidos / Filtros y purificación industrial / Filtros",40161504,Filtros de aceite,"Equipamiento para el acondicionamiento, distribución y filtrado de fluidos",Filtros y purificación industrial,Filtros,NA,FILTRO DE ACEITE,1,Unidad no definida,CLP,18901,0,0,0,18901,30 dias contra la recepcion conforme de la factura
48069913,1057421-301-SE23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1057421-301-SE23,C.S. Insumos y Reactivos Laboratorio Clínico HFC Laja - REQ. 3 - 2204003002 - Folio 29.766 (sma),"C.S. Insumos y Reactivos Laboratorio Clínico HFC Laja. Solicitud de Adquisición N°29.766 emitida por Srta. Patricia Jara Muñoz, Director Técnico Laboratorio Clínico del Hospital de Laja.
Aceptar OC previa emisión de la factura. Remitir su DTE en formato",SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,6,Aceptada,4,Aceptada,2023-05-04,2023-05-05,2023-05-05,2023-05-05,2023-05-10,NA,1,491428571428571,7,206848894,CLP,206848894,33026294,IVA,0,0,1738226,1057421,61.607.306-0,Bienes y Servicios,7464,SERVICIO DE SALUD BIO BIO HOSPITAL DE LAJA,Salud,Servicio Público,Laja,Región del Biobío,CL,30798,77.700.690-8,Amilab ltda.,30671,Amilab ltda.,VENTAS AL POR MENOR DE OTROS PRODUCTOS EN ALMACENE,La Florida,Región Metropolitana de Santiago,Chile,NA,19,CL,7,2,1057421-1-LP19,NA,128408570,41116000,Equipamiento para laboratorios / Instrumentos de medida y experimentación / Reactivos de analizadores clínicos y diagnósticos,41116004,Reactivos de analizadores químicos,Equipamiento para laboratorios,Instrumentos de medida y experimentación,Reactivos de analizadores clínicos y diagnósticos,Aia-Bhcg Cal 2-25320-1 (Sub Unidad Beta),Aia-Bhcg Cal 2-25320-1 (Sub Unidad Beta),1,Unidad,CLP,75717,0,0,0,75717,30 dias contra la recepcion conforme de la factura
48068708,1006-91-AG23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1006-91-AG23,Orden de Compra generada por invitación a compra ágil: 1006-6-COT23,"Orden de Compra código: 1006-91-AG23 dirigida a INGENIERÍA Y SERVICIOS FRABA SPA

ADQUISICIÓN DE MATERIALES DE ASEO DE HIGIENE PARA USO EN DEPENDENCIA DE LA DIRECCIÓN DE VIALIDAD, REGIÓN DE MAGALLANES

FACTURACION ELECTRONICA a través de mop_dte@paper",AG,Adquisición igual o inferior a 30 UTM (Debe presentar 3 cotizaciones),Si,Si,13,AG,Compra Ágil,6,Aceptada,4,Aceptada,2023-05-04,2023-05-05,2023-05-05,2023-05-05,2023-05-08,NA,1,0,0,8615243,CLP,8615243,1375543,IVA,0,0,723970,2002,61.202.000-0,Dirección de Vialidad - XII Región - Dirección Regional,7248,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Obras Públicas,GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA,Punta Arenas,Región de Magallanes y de la Antártica,Extranjero,1157001,77.184.368-9,INGENIERIA FRABA SPA,1746315,INGENIERÍA Y SERVICIOS FRABA SPA,"VENTA AL POR MENOR DE COMPUTADORES, EQUIPO PERIFERICO, PROGRAMAS INFOR",Punta Arenas,Región de Magallanes y de la Antártica,NA,2204007,19,Extranjero,7,2,NA,NA,128405016,47131800,Equipos y suministros de limpieza / Suministros de limpieza / Soluciones de limpieza y desinfección,47131816,Desodorantes,Equipos y suministros de limpieza,Suministros de limpieza,Soluciones de limpieza y desinfección,RESPUESTO AIRWICK / GLACE AUTOMATICO (DIVERSOS AROMAS),NA,5,Unidad,CLP,4200,0,0,NA,NA,30 dias contra la recepcion conforme de la factura
48064870,626802-15-CM23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=626802-15-CM23,Orden de Compra: 626802-15-CM23 Pasaje CGG - CAP,"Orden de Compra codigo: 626802-15-CM23 dirigida a AGENCIA DE VIAJES TURAVION SPA
Pasaje Srta. Claudia Grundstrong Gallardo, Comité de Auditoria Parlamentaria.
Pasaje Santiago/Copiapo/Santiago del 08 al 10 de mayo 2023.",CM,Proveniente de convenio marco,No,No,9,CM,Convenio Marco,6,Aceptada,4,Aceptada,2023-05-04,2023-05-04,2023-05-04,2023-05-04,NA,NA,1,4944,25,297865,CLP,297865,0,IVA,0,4279,293586,626802,65.034.169-4,Consejo Resolutivo de Asignaciones Parlamentaria,1230073,Consejo Resolutivo de Asignaciones Parlamentaria,Legislativo y judicial,Parlamentaria,Santiago,Región Metropolitana de Santiago,CL,23799,80.989.400-2,Turavion SpA,24237,AGENCIA DE VIAJES TURAVION SPA,"AGENCIAS Y ORGANIZADORES DE VIAJES; ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.",NA,NA,CL,2208007,19,CL,12,2,NA,2239-12-LR21,128392849,NA,NA,0,PASAJE AÉREO,NA,NA,NA,(1849200) PASAJE AÉREO,(1849200) PASAJE AÉREO ; Región Metropolitana de Santiago; Las Condes; Sin direccion,1,NA,CLP,260030,0,0,0,260030,30 dias contra la recepcion conforme de la factura
48019572,1709-284-AG23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1709-284-AG23,MANTENCIÓN PREVENTIVA A LOS VEHICULOS FISCALES DEPENDIENTES DEL DEPARTAMENTO COMUNAL DE SALUD Orden de Compra generada por invitación a compra ágil: 1709-301-COT23,"MANTENCIÓN PREVENTIVA A LOS VEHICULOS FISCALES DEPENDIENTES DEL DEPARTAMENTO COMUNAL DE SALUD, SEGÚN MEMO N°48 DEL ENCARGADO DE MOVILIZACIÓN.
CON ATENCIÓN A CARLOS GAJARDO NUÑEZ
+56935261977
Orden de Compra codigo: 1709-284-AG23 dirigida a CARLOS MAURI",AG,Adquisición igual o inferior a 30 UTM (Debe presentar 3 cotizaciones),Si,Si,13,AG,Compra Ágil,4,Enviada a proveedor,1,Nueva orden de compra,2023-04-26,2023-05-02,2023-05-02,2023-05-02,NA,NA,1,5,2,1824865,CLP,1824865,291365,IVA,0,0,1533500,2705,69.120.400-6,Salud,7351,I MUNICIPALIDAD DE CAUQUENES,Municipalidades,ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.,Cauquenes,Región del Maule,Extranjero,152828,6.553.468-1,Lubricentro san Francisco,149577,CARLOS MAURICIO OSORIO PÉREZ,CULTIVO DE TRIGO| CULTIVO FORRAJEROS EN PRADERAS MEJORADAS O SEMBRADAS| CULTIVO DE OTRAS OLEAGINOSAS N.C.P.| PRODUCCION EN VIVEROS; EXCEPTO ESPECIES FORESTALES| VENTA O COMPRAVENTA AL POR MENOR DE VEHICULOS AUTOMOTORES NUEVOS O USA| ALQUILER DE OTROS TIPO,Cauquenes,Región del Maule,NA,215-22-06-001,19,Extranjero,22,2,NA,NA,128259425,25191500,Vehículos y equipamiento en general / Equipo de apoyo al transporte / Equipamiento de apoyo para transporte aéreo,25191513,Kit de mantenimiento de vehículo de soporte en tierra,Vehículos y equipamiento en general,Equipo de apoyo al transporte,Equipamiento de apoyo para transporte aéreo,"*camioneta LYHD-32 NISSAN NP300 2020 Diesel, según características del servicio memo n°48","*camioneta LYHD-32 NISSAN NP300 2020 Diesel, según características del servicio memo n°48",3,Unidad,CLP,175000,0,0,NA,NA,30 dias contra la recepcion conforme de la factura
48063696,1403-316-SE23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1403-316-SE23,compra de suministro de alimentos c.d.p cochrane,"Suministro de Alimentos CDP de Cochrane, Al momento de emitir la factura, se solicita a usted detallar en el cuerpo del documento, nombre de la orden de compra. Además si la entrega de los productos es mayor a cinco días corridos, se solicita que estos pr",SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,12,Recepcion Conforme,7,Recepcion Conforme,2023-05-04,2023-05-05,2023-05-04,2023-05-05,2023-05-08,NA,1,483333333333333,6,290920728,CLP,290920728,46449528,IVA,0,0,2444712,2399,61.004.101-9,Región de Aysén,6925,DIRECCION GENERAL DE GENDARMERIA DE CHIL,"Gob. Central, Universidades",Gubernamental,Coyhaique,Región Aysén del General Carlos Ibáñez del Campo,CL,19074,77.691.780-k,JOSE GUILLERMO MELERO REYES E HIJOS LTDA,19749,JOSE GUILLERMO MELERO REYES E HIJOS LTDA,GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS); HIP,Cochrane,Región Aysén del General Carlos Ibáñez del Campo,Chile,546,19,CL,12,2,1403-5-LE22,NA,128388989,50192600,"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Acompañamientos preparados",50192601,"Papas, arroz, pastas u otros acompañamientos prepa","Alimentos, bebidas y tabaco",Alimentos preparados y conservados,Acompañamientos preparados,arroz pregraneado 1000gr.-,arroz pregraneado 1000gr.-,60,kilogramo,CLP,1680,0,0,0,100800,30 dias contra la recepcion conforme de la factura
